year,sex,indig,dist_sec,sc,grc,fam_n,min_dist,dist_cap,poor,progresa,hohedu,hohwag,welfare_index,hohsex,hohage,age,village,folnum,grc97,sc97
98,0,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,0,1000,580,1,32,12,163,156,5,1
97,0,0,4.473,1,3,7,21.16838403012562,21.16838403012562,pobre,0,0,1000,580,1,32,9,163,157,3,1
98,0,0,4.473,,,7,21.16838403012562,21.16838403012562,pobre,0,0,1000,580,1,32,10,163,157,3,1
97,1,0,4.473,1,3,7,21.16838403012562,21.16838403012562,pobre,0,6,0,499,1,29,9,163,158,3,1
98,1,0,4.473,1,4,7,21.16838403012562,21.16838403012562,pobre,0,6,0,499,1,29,10,163,158,3,1
97,1,0,4.473,1,2,7,21.16838403012562,21.16838403012562,pobre,0,6,0,499,1,29,8,163,159,2,1
98,1,0,4.473,1,3,7,21.16838403012562,21.16838403012562,pobre,0,6,0,499,1,29,9,163,159,2,1
97,1,0,4.473,1,1,4,21.16838403012562,21.16838403012562,pobre,0,6,1250,680,1,28,7,163,160,1,1
98,1,0,4.473,1,2,4,21.16838403012562,21.16838403012562,pobre,0,6,1250,680,1,28,8,163,160,1,1
97,0,0,4.473,0,6,6,21.16838403012562,21.16838403012562,pobre,0,1,0,740.40002,1,62,16,163,161,6,0
98,0,0,4.473,,,6,21.16838403012562,21.16838403012562,pobre,0,1,0,740.40002,1,62,17,163,161,6,0
97,0,0,4.473,0,4,6,21.16838403012562,21.16838403012562,pobre,0,1,0,740.40002,1,62,14,163,162,4,0
98,0,0,4.473,,,6,21.16838403012562,21.16838403012562,pobre,0,1,0,740.40002,1,62,15,163,162,4,0
97,0,0,4.473,0,4,10,21.16838403012562,21.16838403012562,pobre,0,3,0,663,1,50,15,163,163,4,0
98,0,0,4.473,0,4,10,21.16838403012562,21.16838403012562,pobre,0,3,0,663,1,50,16,163,163,4,0
97,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,3,0,663,1,50,11,163,164,6,0
98,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,3,0,663,1,50,12,163,164,6,0
97,0,0,4.473,1,3,10,21.16838403012562,21.16838403012562,pobre,0,3,0,663,1,50,9,163,165,3,1
98,0,0,4.473,1,4,10,21.16838403012562,21.16838403012562,pobre,0,3,0,663,1,50,10,163,165,3,1
97,0,0,4.473,1,4,4,21.16838403012562,21.16838403012562,no pobre,0,0,400,743,1,49,10,163,166,4,1
98,0,0,4.473,1,5,4,21.16838403012562,21.16838403012562,no pobre,0,0,400,743,1,49,11,163,166,4,1
97,1,0,4.473,1,1,4,21.16838403012562,21.16838403012562,pobre,0,3,0,712,1,36,7,163,167,1,1
98,1,0,4.473,1,2,4,21.16838403012562,21.16838403012562,pobre,0,3,0,712,1,36,8,163,167,1,1
97,0,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,3,0,660.5,1,50,13,163,168,6,0
98,0,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,3,0,660.5,1,50,14,163,168,6,0
97,1,0,4.473,1,5,7,21.16838403012562,21.16838403012562,pobre,0,3,0,660.5,1,50,11,163,169,5,1
98,1,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,3,0,660.5,1,50,12,163,169,5,1
97,1,0,4.473,1,2,5,21.16838403012562,21.16838403012562,pobre,0,2,0,589,1,34,8,163,170,2,1
98,1,0,4.473,1,3,5,21.16838403012562,21.16838403012562,pobre,0,2,0,589,1,34,9,163,170,2,1
97,0,0,4.473,1,1,5,21.16838403012562,21.16838403012562,pobre,0,2,0,589,1,34,6,163,171,1,1
98,0,0,4.473,1,2,5,21.16838403012562,21.16838403012562,pobre,0,2,0,589,1,34,7,163,171,1,1
97,1,0,4.473,0,6,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,16,163,172,6,0
98,1,0,4.473,,,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,17,163,172,6,0
97,0,0,4.473,0,2,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,14,163,173,2,0
98,0,0,4.473,0,2,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,15,163,173,2,0
97,0,0,4.473,1,4,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,11,163,174,4,1
98,0,0,4.473,1,5,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,12,163,174,4,1
97,0,0,4.473,1,2,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,9,163,175,2,1
98,0,0,4.473,1,3,8,21.16838403012562,21.16838403012562,pobre,0,1,800,514,1,38,10,163,175,2,1
97,1,0,4.473,1,5,4,21.16838403012562,21.16838403012562,no pobre,0,2,2000,706,1,40,12,163,176,5,1
98,1,0,4.473,0,6,4,21.16838403012562,21.16838403012562,no pobre,0,2,2000,706,1,40,13,163,176,5,1
97,1,0,4.473,1,4,4,21.16838403012562,21.16838403012562,no pobre,0,2,2000,706,1,40,10,163,177,4,1
98,1,0,4.473,1,5,4,21.16838403012562,21.16838403012562,no pobre,0,2,2000,706,1,40,11,163,177,4,1
97,1,0,4.473,1,5,5,21.16838403012562,21.16838403012562,no pobre,0,3,1250,718.89001,1,29,10,163,178,5,1
98,1,0,4.473,1,6,5,21.16838403012562,21.16838403012562,no pobre,0,3,1250,718.89001,1,29,11,163,178,5,1
97,1,0,4.473,1,3,5,21.16838403012562,21.16838403012562,no pobre,0,3,1250,718.89001,1,29,8,163,179,3,1
98,1,0,4.473,1,4,5,21.16838403012562,21.16838403012562,no pobre,0,3,1250,718.89001,1,29,9,163,179,3,1
97,1,0,4.473,0,6,3,21.16838403012562,21.16838403012562,no pobre,0,0,0,725,1,40,13,163,180,6,0
98,1,0,4.473,0,6,3,21.16838403012562,21.16838403012562,no pobre,0,0,0,725,1,40,14,163,180,6,0
97,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,15,163,181,6,0
98,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,16,163,181,6,0
97,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,14,163,182,6,0
98,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,15,163,182,6,0
97,0,0,4.473,1,5,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,11,163,183,5,1
98,0,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,12,163,183,5,1
97,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,12,163,184,6,0
98,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,6,240,642.85999,1,55,13,163,184,6,0
97,0,0,4.473,1,1,6,21.16838403012562,21.16838403012562,pobre,0,6,0,412.34,0,66,8,163,185,1,1
98,0,0,4.473,1,1,6,21.16838403012562,21.16838403012562,pobre,0,6,0,412.34,0,66,9,163,185,1,1
97,0,0,4.473,1,3,10,21.16838403012562,21.16838403012562,pobre,0,0,0,643,1,54,13,163,186,3,1
98,0,0,4.473,1,4,10,21.16838403012562,21.16838403012562,pobre,0,0,0,643,1,54,14,163,186,3,1
97,0,0,4.473,1,3,10,21.16838403012562,21.16838403012562,pobre,0,0,0,643,1,54,9,163,187,3,1
98,0,0,4.473,1,4,10,21.16838403012562,21.16838403012562,pobre,0,0,0,643,1,54,10,163,187,3,1
97,1,0,4.473,1,8,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,16,163,188,8,1
98,1,0,4.473,1,9,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,17,163,188,8,1
97,0,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,14,163,189,6,0
98,0,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,15,163,189,6,0
97,0,0,4.473,1,5,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,12,163,190,5,1
98,0,0,4.473,0,6,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,13,163,190,5,1
97,1,0,4.473,1,4,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,10,163,191,4,1
98,1,0,4.473,1,5,7,21.16838403012562,21.16838403012562,pobre,0,2,0,680.5,1,39,11,163,191,4,1
97,0,0,4.473,1,5,10,21.16838403012562,21.16838403012562,pobre,0,2,0,694,1,48,11,163,192,5,1
98,0,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,2,0,694,1,48,12,163,192,5,1
97,0,0,4.473,1,1,10,21.16838403012562,21.16838403012562,pobre,0,2,0,694,1,48,8,163,193,1,1
98,0,0,4.473,1,2,10,21.16838403012562,21.16838403012562,pobre,0,2,0,694,1,48,9,163,193,1,1
97,1,0,4.473,,0,10,21.16838403012562,21.16838403012562,pobre,0,2,0,694,1,48,12,163,194,0,
98,1,0,4.473,,,10,21.16838403012562,21.16838403012562,pobre,0,2,0,694,1,48,13,163,194,0,
97,0,0,4.473,0,6,6,21.16838403012562,21.16838403012562,pobre,0,2,166.66667,667,1,63,15,163,195,6,0
98,0,0,4.473,,,6,21.16838403012562,21.16838403012562,pobre,0,2,166.66667,667,1,63,16,163,195,6,0
97,0,0,4.473,0,6,6,21.16838403012562,21.16838403012562,pobre,0,2,166.66667,667,1,63,14,163,196,6,0
98,0,0,4.473,0,6,6,21.16838403012562,21.16838403012562,pobre,0,2,166.66667,667,1,63,15,163,196,6,0
97,1,0,4.473,0,6,6,21.16838403012562,21.16838403012562,pobre,0,2,166.66667,667,1,63,12,163,197,6,0
98,1,0,4.473,0,6,6,21.16838403012562,21.16838403012562,pobre,0,2,166.66667,667,1,63,13,163,197,6,0
97,1,0,4.473,1,4,5,21.16838403012562,21.16838403012562,pobre,0,3,0,614,1,31,10,163,198,4,1
98,1,0,4.473,1,5,5,21.16838403012562,21.16838403012562,pobre,0,3,0,614,1,31,11,163,198,4,1
97,1,0,4.473,1,1,5,21.16838403012562,21.16838403012562,pobre,0,3,0,614,1,31,9,163,199,1,1
98,1,0,4.473,1,2,5,21.16838403012562,21.16838403012562,pobre,0,3,0,614,1,31,10,163,199,1,1
97,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,0,116.66666,604,1,50,11,163,200,6,0
98,1,0,4.473,0,6,10,21.16838403012562,21.16838403012562,pobre,0,0,116.66666,604,1,50,12,163,200,6,0
97,0,0,4.473,1,3,10,21.16838403012562,21.16838403012562,pobre,0,0,116.66666,604,1,50,9,163,201,3,1
98,0,0,4.473,1,4,10,21.16838403012562,21.16838403012562,pobre,0,0,116.66666,604,1,50,10,163,201,3,1
97,1,0,4.473,1,5,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,13,163,202,5,1
98,1,0,4.473,0,6,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,14,163,202,5,1
97,1,0,4.473,1,4,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,10,163,203,4,1
98,1,0,4.473,1,5,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,11,163,203,4,1
97,0,0,4.473,1,2,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,8,163,204,2,1
98,0,0,4.473,1,1,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,9,163,204,2,1
97,0,0,4.473,1,0,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,6,163,205,0,1
98,0,0,4.473,1,1,8,21.16838403012562,21.16838403012562,pobre,0,4,0,473,1,34,7,163,205,0,1
97,0,0,4.473,1,3,6,21.16838403012562,21.16838403012562,pobre,0,3,0,599,1,35,9,163,206,3,1
98,0,0,4.473,1,4,6,21.16838403012562,21.16838403012562,pobre,0,3,0,599,1,35,10,163,206,3,1
97,1,0,4.473,1,0,6,21.16838403012562,21.16838403012562,pobre,0,3,0,599,1,35,6,163,207,0,1
98,1,0,4.473,1,1,6,21.16838403012562,21.16838403012562,pobre,0,3,0,599,1,35,7,163,207,0,1
97,0,0,1.163,0,0,4,138.6567627911014,138.6567627911014,pobre,basal,1,1500,680,1,64,11,168,208,0,0
98,0,0,1.163,0,4,4,138.6567627911014,138.6567627911014,pobre,basal,1,1500,680,1,64,12,168,208,0,0
97,1,0,1.163,1,7,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,15,168,209,7,1
98,1,0,1.163,,,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,16,168,209,7,1
97,0,0,1.163,1,7,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,13,168,210,7,1
98,0,0,1.163,1,7,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,14,168,210,7,1
97,1,0,1.163,1,3,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,10,168,211,3,1
98,1,0,1.163,1,4,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,11,168,211,3,1
97,0,0,1.163,1,0,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,7,168,212,0,1
98,0,0,1.163,1,1,7,138.6567627911014,138.6567627911014,pobre,basal,1,0,557,1,46,8,168,212,0,1
97,0,0,1.163,1,7,4,138.6567627911014,138.6567627911014,no pobre,basal,0,0,773.12,1,52,15,168,213,7,1
98,0,0,1.163,1,7,4,138.6567627911014,138.6567627911014,no pobre,basal,0,0,773.12,1,52,16,168,213,7,1
97,1,0,3.5239999,0,9,8,137.4830240664718,137.4830240664718,pobre,0,2,2000,684,1,41,16,171,214,9,0
98,1,0,3.5239999,,,8,137.4830240664718,137.4830240664718,pobre,0,2,2000,684,1,41,17,171,214,9,0
97,0,0,3.5239999,1,8,8,137.4830240664718,137.4830240664718,pobre,0,2,2000,684,1,41,14,171,215,8,1
98,0,0,3.5239999,1,8,8,137.4830240664718,137.4830240664718,pobre,0,2,2000,684,1,41,15,171,215,8,1
97,1,0,3.5239999,1,7,8,137.4830240664718,137.4830240664718,pobre,0,2,2000,684,1,41,12,171,216,7,1
98,1,0,3.5239999,1,7,8,137.4830240664718,137.4830240664718,pobre,0,2,2000,684,1,41,13,171,216,7,1
97,0,1,4.302,1,0,3,141.8934480113655,284.1669175236383,pobre,basal,4,500,920,1,57,6,434,217,0,1
98,0,1,4.302,,,3,141.8934480113655,284.1669175236383,pobre,basal,4,500,920,1,57,7,434,217,0,1
97,1,1,4.302,1,0,6,141.8934480113655,284.1669175236383,pobre,basal,6,500,614,1,25,7,434,218,0,1
98,1,1,4.302,1,1,6,141.8934480113655,284.1669175236383,pobre,basal,6,500,614,1,25,8,434,218,0,1
97,1,1,4.302,1,8,5,141.8934480113655,284.1669175236383,pobre,basal,4,500,747,1,42,14,434,219,8,1
98,1,1,4.302,1,9,5,141.8934480113655,284.1669175236383,pobre,basal,4,500,747,1,42,15,434,219,8,1
97,0,1,4.302,1,5,5,141.8934480113655,284.1669175236383,pobre,basal,4,500,747,1,42,11,434,220,5,1
98,0,1,4.302,1,6,5,141.8934480113655,284.1669175236383,pobre,basal,4,500,747,1,42,12,434,220,5,1
97,0,1,4.302,1,2,5,141.8934480113655,284.1669175236383,pobre,basal,4,500,747,1,42,8,434,221,2,1
98,0,1,4.302,1,3,5,141.8934480113655,284.1669175236383,pobre,basal,4,500,747,1,42,9,434,221,2,1
97,0,0,3.707,0,6,8,73.40680385734449,75.40415905197706,no pobre,basal,1,600,755,1,50,14,155,222,6,0
98,0,0,3.707,0,6,8,73.40680385734449,75.40415905197706,no pobre,basal,1,600,755,1,50,15,155,222,6,0
97,0,0,3.707,1,3,8,73.40680385734449,75.40415905197706,no pobre,basal,1,600,755,1,50,9,155,223,3,1
98,0,0,3.707,1,4,8,73.40680385734449,75.40415905197706,no pobre,basal,1,600,755,1,50,10,155,223,3,1
97,1,0,3.707,1,5,8,73.40680385734449,75.40415905197706,no pobre,basal,1,600,755,1,50,11,155,224,5,1
98,1,0,3.707,1,6,8,73.40680385734449,75.40415905197706,no pobre,basal,1,600,755,1,50,12,155,224,5,1
97,0,0,3.707,0,5,6,73.40680385734449,75.40415905197706,pobre,basal,6,600,613,1,51,16,155,225,5,0
98,0,0,3.707,,,6,73.40680385734449,75.40415905197706,pobre,basal,6,600,613,1,51,17,155,225,5,0
97,1,0,3.707,1,2,6,73.40680385734449,75.40415905197706,pobre,basal,6,600,613,1,51,8,155,226,2,1
98,1,0,3.707,1,3,6,73.40680385734449,75.40415905197706,pobre,basal,6,600,613,1,51,9,155,226,2,1
97,1,0,3.707,1,0,6,73.40680385734449,75.40415905197706,pobre,basal,6,600,613,1,51,6,155,227,0,1
98,1,0,3.707,1,1,6,73.40680385734449,75.40415905197706,pobre,basal,6,600,613,1,51,7,155,227,0,1
97,0,0,3.707,0,6,6,73.40680385734449,75.40415905197706,pobre,basal,2,0,632,0,53,15,155,228,6,0
98,0,0,3.707,,,6,73.40680385734449,75.40415905197706,pobre,basal,2,0,632,0,53,16,155,228,6,0
97,1,0,3.707,0,6,6,73.40680385734449,75.40415905197706,pobre,basal,2,0,632,0,53,15,155,229,6,0
98,1,0,3.707,0,6,6,73.40680385734449,75.40415905197706,pobre,basal,2,0,632,0,53,16,155,229,6,0
97,0,0,3.707,1,6,6,73.40680385734449,75.40415905197706,pobre,basal,2,0,632,0,53,12,155,230,6,1
98,0,0,3.707,1,6,6,73.40680385734449,75.40415905197706,pobre,basal,2,0,632,0,53,13,155,230,6,1
97,0,0,3.707,0,7,13,73.40680385734449,75.40415905197706,pobre,basal,3,1250,450.75,1,49,15,155,231,7,0
98,0,0,3.707,0,7,13,73.40680385734449,75.40415905197706,pobre,basal,3,1250,450.75,1,49,16,155,231,7,0
97,0,0,3.707,1,5,13,73.40680385734449,75.40415905197706,pobre,basal,3,1250,450.75,1,49,10,155,232,5,1
98,0,0,3.707,1,6,13,73.40680385734449,75.40415905197706,pobre,basal,3,1250,450.75,1,49,11,155,232,5,1
97,1,0,3.707,0,7,13,73.40680385734449,75.40415905197706,pobre,basal,3,1250,450.75,1,49,12,155,233,7,0
